time,url,response_time,status_code,method,visitor_count
2024-01-01 05:57:00,/page_19,154.72104412600072,200,DELETE,154.72104412600072
2024-01-01 05:58:00,/page_11,901.1059821791796,404,GET,901.1059821791796
2024-01-01 05:59:00,/page_6,118.8953510914766,200,GET,118.8953510914766
2024-01-01 06:00:00,/page_6,195.87313871949416,200,POST,195.87313871949416
2024-01-01 06:01:00,/page_15,232.8626889006495,200,GET,232.8626889006495
2024-01-01 06:02:00,/page_15,263.5305395367771,200,GET,263.5305395367771
2024-01-01 06:03:00,/page_13,254.42841069970711,200,GET,254.42841069970711
2024-01-01 06:04:00,/page_5,267.6665257927663,503,GET,267.6665257927663
2024-01-01 06:05:00,/page_14,177.2642986885192,200,GET,177.2642986885192
2024-01-01 06:06:00,/page_2,148.76821242475947,200,GET,148.76821242475947
2024-01-01 06:07:00,/page_12,240.76781808017697,200,GET,240.76781808017697
2024-01-01 06:08:00,/page_14,174.1553329505882,200,GET,174.1553329505882
2024-01-01 06:09:00,/page_19,200.3131140130111,400,GET,200.3131140130111
2024-01-01 06:10:00,/page_15,237.34335054176904,200,GET,237.34335054176904
2024-01-01 06:11:00,/page_17,301.0548885193592,200,PUT,301.0548885193592
2024-01-01 06:12:00,/page_14,226.4400255059024,200,GET,226.4400255059024
2024-01-01 06:13:00,/page_18,677.7473407935859,503,POST,677.7473407935859
2024-01-01 06:14:00,/page_5,143.94445580048162,200,GET,143.94445580048162
2024-01-01 06:15:00,/page_12,258.46777117793465,404,GET,258.46777117793465
2024-01-01 06:16:00,/page_10,220.4321430394053,200,GET,220.4321430394053
2024-01-01 06:17:00,/page_8,182.6429014917785,200,GET,182.6429014917785
2024-01-01 06:18:00,/page_6,177.47908229302857,200,GET,177.47908229302857
2024-01-01 06:19:00,/page_15,179.6568689529995,200,GET,179.6568689529995
2024-01-01 06:20:00,/page_12,202.19826013891216,200,GET,202.19826013891216
2024-01-01 06:21:00,/page_6,555.7605105687509,200,GET,555.7605105687509
2024-01-01 06:22:00,/page_12,62.66551637461786,200,GET,62.66551637461786
2024-01-01 06:23:00,/page_15,251.73366986527276,400,DELETE,251.73366986527276
2024-01-01 06:24:00,/page_12,191.6255824229771,200,GET,191.6255824229771
2024-01-01 06:25:00,/page_9,179.76752585649206,200,POST,179.76752585649206
2024-01-01 06:26:00,/page_19,198.84111476075697,200,POST,198.84111476075697
2024-01-01 06:27:00,/page_2,207.32809127932697,200,GET,207.32809127932697
2024-01-01 06:28:00,/page_13,184.9951651957291,200,POST,184.9951651957291
2024-01-01 06:29:00,/page_13,249.9542529991448,200,DELETE,249.9542529991448
2024-01-01 06:30:00,/page_8,128.7945914495717,200,GET,128.7945914495717
2024-01-01 06:31:00,/page_13,164.40319150326317,200,GET,164.40319150326317
2024-01-01 06:32:00,/page_4,238.76209959320295,200,GET,238.76209959320295
2024-01-01 06:33:00,/page_6,216.2138271239435,404,GET,216.2138271239435
2024-01-01 06:34:00,/page_6,166.02293747958117,200,GET,166.02293747958117
2024-01-01 06:35:00,/page_12,220.02342333485151,200,PUT,220.02342333485151
2024-01-01 06:36:00,/page_12,160.35197774567862,301,POST,160.35197774567862
2024-01-01 06:37:00,/page_17,184.4942084610387,200,GET,184.4942084610387
2024-01-01 06:38:00,/page_7,252.18594727712264,200,GET,252.18594727712264
2024-01-01 06:39:00,/page_15,246.65417885325903,200,PUT,246.65417885325903
2024-01-01 06:40:00,/page_17,214.4118378881962,404,GET,214.4118378881962
2024-01-01 06:41:00,/page_10,147.44254813733667,503,GET,147.44254813733667
2024-01-01 06:42:00,/page_6,181.1172424952615,201,GET,181.1172424952615
2024-01-01 06:43:00,/page_9,204.82328214046868,200,GET,204.82328214046868
2024-01-01 06:44:00,/page_15,272.77106940326337,200,GET,272.77106940326337
2024-01-01 06:45:00,/page_16,110.88152831786472,200,GET,110.88152831786472
2024-01-01 06:46:00,/page_8,156.39279765500703,200,GET,156.39279765500703
2024-01-01 06:47:00,/page_16,256.4301696061088,503,GET,256.4301696061088
2024-01-01 06:48:00,/page_5,268.0083538896998,200,GET,268.0083538896998
2024-01-01 06:49:00,/page_18,196.51431313610996,200,GET,196.51431313610996
2024-01-01 06:50:00,/page_14,276.9200370611622,404,POST,276.9200370611622
2024-01-01 06:51:00,/page_2,64.00478887336403,201,GET,64.00478887336403
2024-01-01 06:52:00,/page_3,124.53802979681905,200,GET,124.53802979681905
2024-01-01 06:53:00,/page_14,239.5115137839564,200,GET,239.5115137839564
2024-01-01 06:54:00,/page_7,825.6816952997727,200,GET,825.6816952997727
2024-01-01 06:55:00,/page_15,263.9014595991064,200,DELETE,263.9014595991064
2024-01-01 06:56:00,/page_17,156.82776968937108,200,GET,156.82776968937108
2024-01-01 06:57:00,/page_1,209.9689931409501,200,GET,209.9689931409501
2024-01-01 06:58:00,/page_9,241.99090234800215,503,POST,241.99090234800215
2024-01-01 06:59:00,/page_14,215.04888566158473,200,GET,215.04888566158473
2024-01-01 07:00:00,/page_16,272.3178354573072,200,GET,272.3178354573072
2024-01-01 07:01:00,/page_13,179.74770713993618,200,GET,179.74770713993618
2024-01-01 07:02:00,/page_6,196.46920948392457,200,POST,196.46920948392457
2024-01-01 07:03:00,/page_1,211.80952307527485,200,GET,211.80952307527485
2024-01-01 07:04:00,/page_4,241.62770696181005,500,POST,241.62770696181005
2024-01-01 07:05:00,/page_3,190.2770134399099,404,GET,190.2770134399099
2024-01-01 07:06:00,/page_17,246.37170719667043,200,GET,246.37170719667043
2024-01-01 07:07:00,/page_2,280.23123540274736,404,DELETE,280.23123540274736
2024-01-01 07:08:00,/page_19,174.09644237991645,200,GET,174.09644237991645
2024-01-01 07:09:00,/page_8,646.7738823915915,200,POST,646.7738823915915
2024-01-01 07:10:00,/page_15,248.3879795888077,200,POST,248.3879795888077
2024-01-01 07:11:00,/page_6,296.3764187068538,404,PUT,296.3764187068538
2024-01-01 07:12:00,/page_2,231.797964269056,200,GET,231.797964269056
2024-01-01 07:13:00,/page_15,160.68818649828927,200,GET,160.68818649828927
2024-01-01 07:14:00,/page_12,209.90861348615587,301,POST,209.90861348615587
2024-01-01 07:15:00,/page_3,248.0096675882746,200,GET,248.0096675882746
2024-01-01 07:16:00,/page_10,159.37157163135635,200,GET,159.37157163135635
2024-01-01 07:17:00,/page_14,146.08098983303458,200,GET,146.08098983303458
2024-01-01 07:18:00,/page_14,182.75084917218555,200,GET,182.75084917218555
2024-01-01 07:19:00,/page_3,232.9816774219296,200,GET,232.9816774219296
2024-01-01 07:20:00,/page_1,656.2382140556597,200,GET,656.2382140556597
2024-01-01 07:21:00,/page_1,165.34606061642134,500,GET,165.34606061642134
2024-01-01 07:22:00,/page_2,213.68299425736697,200,GET,213.68299425736697
2024-01-01 07:23:00,/page_19,254.52593768244083,200,GET,254.52593768244083
2024-01-01 07:24:00,/page_10,214.51053715477175,200,POST,214.51053715477175
2024-01-01 07:25:00,/page_4,218.73423919663452,301,POST,218.73423919663452
2024-01-01 07:26:00,/page_4,250.246085952488,503,GET,250.246085952488
2024-01-01 07:27:00,/page_13,279.86289052381557,200,GET,279.86289052381557
2024-01-01 07:28:00,/page_9,274.27559434327367,200,GET,274.27559434327367
2024-01-01 07:29:00,/page_7,97.93192019660113,400,GET,97.93192019660113
2024-01-01 07:30:00,/page_16,578.1171819948397,400,POST,578.1171819948397
2024-01-01 07:31:00,/page_18,245.6257932209043,200,POST,245.6257932209043
2024-01-01 07:32:00,/page_3,284.989336551062,200,POST,284.989336551062
2024-01-01 07:33:00,/page_10,232.0493305592617,200,GET,232.0493305592617
2024-01-01 07:34:00,/page_16,867.4448176817286,200,GET,867.4448176817286
2024-01-01 07:35:00,/page_3,163.6493565781544,500,GET,163.6493565781544
2024-01-01 07:36:00,/page_11,165.0484119535292,200,GET,165.0484119535292
2024-01-01 07:37:00,/page_10,215.37594406253044,200,GET,215.37594406253044
2024-01-01 07:38:00,/page_16,176.00889741877728,200,GET,176.00889741877728
2024-01-01 07:39:00,/page_8,47.76689174634401,200,GET,47.76689174634401
2024-01-01 07:40:00,/page_9,141.08554930357812,200,GET,141.08554930357812
2024-01-01 07:41:00,/page_15,177.78754392404355,200,GET,177.78754392404355
2024-01-01 07:42:00,/page_3,131.8758755039228,200,GET,131.8758755039228
2024-01-01 07:43:00,/page_4,139.3235275954599,200,DELETE,139.3235275954599
2024-01-01 07:44:00,/page_13,302.5485315245348,200,GET,302.5485315245348
2024-01-01 07:45:00,/page_12,199.56890529178017,400,GET,199.56890529178017
2024-01-01 07:46:00,/page_9,180.6942645310754,503,GET,180.6942645310754
2024-01-01 07:47:00,/page_14,233.36717138626852,200,PUT,233.36717138626852
2024-01-01 07:48:00,/page_19,1258.9371224683362,301,GET,1258.9371224683362
2024-01-01 07:49:00,/page_7,1467.5222595061489,200,POST,1467.5222595061489
2024-01-01 07:50:00,/page_16,285.2686509015054,200,GET,285.2686509015054
2024-01-01 07:51:00,/page_5,221.74044148125023,503,POST,221.74044148125023
2024-01-01 07:52:00,/page_10,123.35960498283973,200,GET,123.35960498283973
2024-01-01 07:53:00,/page_18,149.87588092965052,200,GET,149.87588092965052
2024-01-01 07:54:00,/page_11,179.9070776662593,503,GET,179.9070776662593
2024-01-01 07:55:00,/page_7,225.32816025346995,301,GET,225.32816025346995
2024-01-01 07:56:00,/page_14,204.71582606392155,200,POST,204.71582606392155
2024-01-01 07:57:00,/page_18,126.34866307107755,503,GET,126.34866307107755
2024-01-01 07:58:00,/page_11,117.41244861647412,200,GET,117.41244861647412
2024-01-01 07:59:00,/page_12,212.950402679187,200,DELETE,212.950402679187
2024-01-01 08:00:00,/page_18,206.00202751747105,200,GET,206.00202751747105
2024-01-01 08:01:00,/page_2,189.5061566194245,200,DELETE,189.5061566194245
2024-01-01 08:02:00,/page_1,224.14630270200465,200,GET,224.14630270200465
2024-01-01 08:03:00,/page_10,262.3406230447297,200,PUT,262.3406230447297
2024-01-01 08:04:00,/page_1,215.5034468332912,200,GET,215.5034468332912
2024-01-01 08:05:00,/page_6,152.91748226012018,200,GET,152.91748226012018
2024-01-01 08:06:00,/page_7,295.7609817834974,200,GET,295.7609817834974
2024-01-01 08:07:00,/page_17,191.18457586883304,200,GET,191.18457586883304
2024-01-01 08:08:00,/page_9,202.4998816463763,503,GET,202.4998816463763
2024-01-01 08:09:00,/page_7,167.31709808368515,200,GET,167.31709808368515
2024-01-01 08:10:00,/page_17,146.27932256683587,200,DELETE,146.27932256683587
2024-01-01 08:11:00,/page_3,150.35028232141352,200,DELETE,150.35028232141352
2024-01-01 08:12:00,/page_16,139.3602876465721,400,DELETE,139.3602876465721
2024-01-01 08:13:00,/page_5,49.50294598880423,200,DELETE,49.50294598880423
2024-01-01 08:14:00,/page_18,192.18701372382827,200,POST,192.18701372382827
2024-01-01 08:15:00,/page_1,255.11744277478817,200,DELETE,255.11744277478817
2024-01-01 08:16:00,/page_4,150.7843783286651,200,POST,150.7843783286651
2024-01-01 08:17:00,/page_11,327.9743944726362,200,GET,327.9743944726362
2024-01-01 08:18:00,/page_9,269.3188903640304,200,POST,269.3188903640304
2024-01-01 08:19:00,/page_8,199.0888082764639,500,PUT,199.0888082764639
